customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
3191,Bobbette,Amps,Female,29,08/07/59,Director of Sales,Financial Services,2,N,1,12
3192,Illa,Klemenz,Female,37,18/09/68,Payment Adjustment Coordinator,Financial Services,1,N,1,16
3193,Augusta,Henryson,Female,6,04/07/78,Web Designer IV,Property,1,N,0,7
3194,Hakeem,Bernardinelli,Male,38,11/03/78,Physical Therapy Assistant,Manufacturing,3,N,0,11
3195,Vickie,West,Female,4,30/03/81,Tax Accountant,Manufacturing,3,N,0,18
3196,Teddi,Adcocks,Female,11,04/08/77,Engineer IV,Health,3,N,0,8
3197,Stern,Ilyenko,Male,83,18/02/76,Environmental Specialist,Health,1,N,0,14
3198,Dur,Knappen,Male,66,02/08/97,Media Manager III,Manufacturing,3,N,1,1
3199,Florry,Neasam,Female,98,31/08/69,Product Engineer,Manufacturing,3,N,1,15
3200,Marna,,Female,51,03/11/95,Environmental Tech,Manufacturing,3,N,0,1
3201,Zed,Blanckley,Male,61,31/03/00,Assistant Professor,Financial Services,3,N,1,1
3202,Garry,Gadson,Male,74,10/09/94,Office Assistant IV,Financial Services,3,N,1,2
3203,Swen,Merioth,Male,25,05/02/85,GIS Technical Architect,Financial Services,2,N,1,7
3204,Ibby,Beedon,Female,51,26/11/94,Media Manager III,Health,3,N,1,4
3205,Egan,Flockhart,Male,35,20/04/59,Account Executive,Health,3,N,0,20
3206,Elbertine,Trewin,Female,32,23/03/95,Financial Advisor,Financial Services,3,N,0,1
3207,Anica,Halfhyde,Female,46,29/08/87,Financial Advisor,Financial Services,3,N,0,21
3208,Jeanne,O'Meara,Female,53,06/02/67,VP Marketing,Financial Services,1,N,0,15
3209,Clarie,Markushkin,Female,10,28/03/64,Civil Engineer,Manufacturing,2,N,0,15
3210,Stella,Abreheart,Female,80,01/02/88,Junior Executive,Manufacturing,3,N,0,1
3211,Betsy,Cosh,Female,52,12/06/93,Automation Specialist II,Health,1,N,1,7
3212,Corella,Bartomeu,Female,62,15/01/81,Analog Circuit Design manager,Financial Services,2,N,0,13
3213,Marcile,Vasiliev,Female,27,26/09/71,Analog Circuit Design manager,Telecommunications,2,N,1,16
3214,Cindelyn,Balas,Female,2,21/01/93,Software Engineer III,Financial Services,3,N,1,9
3215,Wolfgang,Raffles,Male,14,28/09/76,General Manager,Financial Services,3,N,1,7
3216,Edgar,Ordish,Male,59,08/05/98,Database Administrator III,Manufacturing,3,N,1,1
3217,Lorena,Titterrell,Female,95,12/03/68,Physical Therapy Assistant,Manufacturing,3,N,0,8
3218,Conny,Starbeck,Female,38,12/02/76,Information Systems Manager,Argiculture,3,N,1,22
3219,Denyse,Scutts,Female,94,06/01/98,Web Developer III,Financial Services,3,N,0,3
3220,Hunt,Linn,Male,53,26/07/72,Research Assistant IV,Manufacturing,2,N,0,11
3221,Brigid,Quigley,Female,59,25/09/59,Internal Auditor,Property,1,N,1,11
3222,Caralie,Sellors,U,40,25/09/59,Senior Editor,IT,2,N,0,11
3223,Tiffi,Wortt,U,44,25/09/59,Database Administrator III,IT,3,N,1,11
3224,Darell,Mulqueeny,Female,67,12/03/96,Automation Specialist III,Manufacturing,2,N,0,3
3225,Durante,Reddan,Male,19,19/06/80,Chief Design Engineer,Health,3,N,1,4
3226,Andi,Whittet,Female,43,29/03/73,Chief Design Engineer,Entertainment,2,N,0,11
3227,Costa,Sharpin,Male,37,06/12/95,Chief Design Engineer,Manufacturing,2,N,0,2
3228,Margette,Donaghie,Female,36,16/08/64,Social Worker,Health,3,N,0,13
3229,Carrol,Gheorghie,Male,69,18/10/64,Sales Representative,Retail,1,N,1,6
3230,Calida,Clardge,Female,31,14/02/70,Executive Secretary,Financial Services,3,N,0,12
3231,Cazzie,Gravell,Male,84,29/05/76,Executive Secretary,Financial Services,2,N,1,16
3232,Rose,Milsom,Female,7,10/10/93,Payment Adjustment Coordinator,Financial Services,3,N,1,9
3233,Xever,Feeley,Male,7,06/01/59,Tax Accountant,Financial Services,3,N,1,17
3234,Mata,Hoggan,Male,35,15/04/87,Safety Technician II,Manufacturing,3,N,1,19
3235,Leif,Woolfall,Male,88,15/05/65,Business Systems Development Analyst,Property,2,N,1,12
3236,Edsel,Arguile,Male,37,01/04/93,Business Systems Development Analyst,Manufacturing,3,N,1,5
3237,Astrid,Sumnall,Female,94,15/08/64,Assistant Manager,Manufacturing,3,N,0,13
3238,Sauveur,Edmands,Male,23,20/07/77,Executive Secretary,Retail,3,N,0,14
3239,Wendi,Hew,Female,15,06/12/71,Staff Scientist,Health,1,N,0,5
3240,Ryon,Elsay,Male,90,04/09/76,Chief Design Engineer,Health,3,N,1,6
3241,Milt,Erett,Male,34,29/10/79,Budget/Accounting Analyst IV,Manufacturing,3,N,1,16
3242,Lib,Schohier,Female,4,07/03/58,General Manager,Manufacturing,2,N,1,14
3243,Tim,Besset,Male,24,19/05/73,Media Manager I,Health,3,N,0,7
3244,Rosene,Bullar,Female,24,08/05/59,Systems Administrator I,Financial Services,3,N,0,13
3245,Wainwright,Succamore,Male,86,27/03/59,Graphic Designer,IT,1,N,0,7
3246,Norene,Merle,Female,73,20/05/68,Senior Cost Accountant,Financial Services,3,N,1,4
3247,Bellanca,Raymond,Female,0,09/04/85,Structural Engineer,Manufacturing,3,N,1,5
3248,Alastair,Van der Beken,Male,32,15/05/57,Programmer Analyst II,Manufacturing,2,N,0,5
3249,Cortney,Leet,Female,46,23/08/81,Analog Circuit Design manager,Manufacturing,3,N,1,14
3250,Hussein,Ticic,Male,27,16/04/92,Analog Circuit Design manager,Argiculture,1,N,1,4
3251,Cammie,Edridge,Female,95,27/08/76,Safety Technician II,Financial Services,1,N,1,8
3252,Alexia,McTerrelly,Female,59,15/06/87,GIS Technical Architect,Financial Services,1,N,1,14
3253,Bernadine,Shakeshaft,Female,42,10/02/90,Cost Accountant,Financial Services,1,N,1,7
3254,Lissy,Paliser,Female,8,22/05/01,Human Resources Assistant I,Financial Services,3,N,0,1
3255,Sutherlan,Truin,U,47,22/05/01,Engineer IV,IT,1,N,0,1
3256,Collen,Kew,Female,76,06/02/86,Professor,Financial Services,2,N,0,6
3257,Travis,Hulatt,Male,64,07/05/80,Senior Editor,Financial Services,3,N,1,10
3258,Hettie,Godden,Female,77,10/12/78,Sales Representative,Retail,3,N,1,18
3259,Rabi,,Male,74,04/11/53,Quality Control Specialist,Retail,1,N,0,10
3260,Kelsy,Rao,Female,6,30/05/79,Research Associate,Telecommunications,1,N,0,11
3261,Benedicto,Blumire,Male,6,30/01/75,Research Associate,Property,3,N,1,5
3262,Maynord,L'Episcopi,Male,65,14/10/59,Product Engineer,Entertainment,3,N,0,12
3263,Quentin,Forte,Female,37,21/08/81,Business Systems Development Analyst,Manufacturing,2,N,0,5
3264,Garret,Higginbottam,Male,88,19/08/78,Business Systems Development Analyst,Financial Services,3,N,1,17
3265,Isaak,Higounet,Male,64,02/06/67,Clinical Specialist,Health,1,N,0,11
3266,Lambert,Edser,Male,68,21/05/95,Account Representative III,Health,3,N,1,5
3267,Gerri,Prott,Male,20,30/05/87,Account Representative III,Property,1,N,1,9
3268,Estelle,Sam,Female,93,31/05/86,General Manager,Manufacturing,3,N,0,20
3269,Kalvin,Paskin,Male,96,01/12/94,GIS Technical Architect,Manufacturing,3,N,0,1
3270,Tracey,Redsull,Male,47,12/04/57,Administrative Officer,Financial Services,3,N,1,5
3271,Daisi,Philip,Female,21,18/04/86,Chief Design Engineer,Property,1,N,1,16
3272,Bar,Frankcom,Male,75,04/06/93,Payment Adjustment Coordinator,Property,2,N,0,9
3273,Darline,Alpes,Female,72,17/05/78,General Manager,Entertainment,3,N,0,11
3274,Tory,Dosdell,Female,44,26/04/73,General Manager,Financial Services,3,N,1,18
3275,Lela,Carrell,Female,24,22/10/75,Computer Systems Analyst IV,Manufacturing,3,N,0,6
3276,Goddart,Pavelin,Male,10,18/04/79,Legal Assistant,Manufacturing,1,N,0,3
3277,Demetris,Shapcote,Male,92,20/04/62,Computer Systems Analyst I,Manufacturing,2,N,0,10
3278,Marcel,Eddolls,Male,66,22/06/82,VP Product Management,Financial Services,2,N,0,9
3279,Morgun,Razoux,Male,55,18/02/59,Staff Scientist,Financial Services,3,N,0,14
3280,Micki,McNamara,Female,49,02/05/87,General Manager,Financial Services,3,N,1,21
3281,Peg,Cliff,Female,67,22/02/98,Administrative Assistant III,Financial Services,3,N,0,4
3282,Helga,Nuzzi,Female,8,24/04/59,Clinical Specialist,Health,1,N,0,13
3283,Rowe,Barbary,Female,46,15/01/79,Administrative Officer,Property,3,N,1,6
3284,Jorrie,Cerman,Female,98,28/08/91,Chief Design Engineer,Retail,2,N,0,2
3285,Mendie,Teresi,Male,51,30/12/86,Recruiter,Health,2,N,1,9
3286,Kent,Hatter,Male,23,02/06/61,Assistant Media Planner,Entertainment,3,N,0,20
3287,Marys,Vazquez,Female,30,06/01/86,Account Executive,Entertainment,2,N,1,4
3288,Fair,Dewen,U,47,06/01/86,Engineer III,IT,1,N,0,4
3289,Frederico,Spearman,Male,43,04/01/78,Assistant Manager,Property,3,N,0,12
3290,Brandyn,Gain,Male,22,18/09/62,Assistant Manager,Manufacturing,1,N,1,18
3291,Cindy,Eakin,Female,33,21/01/56,Staff Accountant II,Manufacturing,3,N,0,13
3292,Hamlen,Slograve,Male,71,09/04/73,Web Designer I,Retail,2,N,1,3
3293,Peg,Woodstock,Female,98,22/01/86,Automation Specialist IV,Retail,1,N,0,17
3294,Juditha,Leidl,Female,90,26/06/86,Director of Sales,Manufacturing,2,N,0,6
3295,Cleavland,Karchowski,Male,14,26/05/64,Human Resources Assistant III,Retail,1,N,1,9
3296,Leontyne,Jackett,Female,78,11/11/74,Quality Engineer,Financial Services,2,N,1,17
3297,Addy,Moukes,Male,39,26/04/75,Product Engineer,Manufacturing,3,N,0,13
3298,Christine,Baignard,U,1,26/04/75,VP Quality Control,IT,2,N,1,13
3299,Sybille,Ballsdon,Female,27,10/04/80,Systems Administrator II,Manufacturing,2,N,1,12
3300,Quintus,Gouldthorpe,Male,47,22/05/61,Executive Secretary,Retail,3,N,0,14
3301,Guntar,O'Halloran,Male,5,21/03/87,Associate Professor,Retail,3,N,1,6
3302,Faulkner,McKiernan,Male,17,30/10/56,Compensation Analyst,Financial Services,2,N,0,19
3303,Ced,Cuell,Male,51,02/02/67,Structural Engineer,Telecommunications,2,N,1,11
3304,Tymothy,Rodder,Male,43,19/01/81,Structural Engineer,Telecommunications,3,N,0,12
3305,Neddy,La Grange,Male,25,16/02/77,Senior Developer,Health,3,N,1,11
3306,Iggy,Whorton,Male,50,17/05/91,Compensation Analyst,Financial Services,3,N,0,7
3307,Portia,Thirlwall,Female,96,02/09/78,Analyst Programmer,Health,1,N,0,14
3308,Daffi,Idale,Female,5,20/05/79,Cost Accountant,Financial Services,3,N,1,14
3309,Christie,Bremeyer,Male,34,14/12/74,Senior Sales Associate,Financial Services,1,N,1,3
3310,Bethany,Jarrell,Female,83,29/10/61,VP Marketing,Property,2,N,1,12
3311,Clary,Bennitt,Female,57,21/12/79,Civil Engineer,Manufacturing,3,N,1,8
3312,Franky,Nanninini,U,49,21/12/79,Administrative Officer,IT,1,N,0,8
3313,Kori,Antoshin,Female,10,15/03/95,Administrative Officer,Property,1,N,1,5
3314,Blakelee,Tassel,Female,50,31/10/72,Administrative Officer,Financial Services,3,N,1,12
3315,Ninnette,Pandey,Female,77,08/09/94,Account Executive,Property,3,N,1,5
3316,Stoddard,Giacomoni,Female,31,02/09/60,Structural Analysis Engineer,Property,3,N,0,18
3317,Ric,Kondrachenko,Male,35,08/07/70,Actuary,Financial Services,3,N,1,11
3318,Courtnay,Allmen,Male,37,07/02/62,Actuary,Manufacturing,1,N,1,19
3319,Erda,,Female,67,04/04/66,Actuary,Financial Services,2,N,1,19
3320,Anabella,Mealham,Female,16,02/06/94,Nuclear Power Engineer,Manufacturing,1,N,0,6
3321,Ives,,Male,38,10/05/80,Software Test Engineer I,Manufacturing,1,N,1,14
3322,Hew,Sworder,U,24,10/05/80,Financial Analyst,Financial Services,2,N,1,14
3323,Cortie,Hamshar,Male,99,01/03/73,Account Representative I,Health,1,N,0,8
3324,Sholom,,Male,32,11/07/73,Research Nurse,Health,3,N,1,10
3325,Sylas,,Male,80,08/10/96,Database Administrator IV,Manufacturing,1,N,0,1
3326,Wes,Crotch,Male,83,13/04/75,Nurse,Manufacturing,1,N,1,22
3327,Roma,Le Gallo,Male,84,02/02/73,Teacher,Manufacturing,3,N,0,15
3328,Arabella,Delgaty,Female,58,06/08/61,Food Chemist,Health,3,N,0,6
3329,Karissa,Leal,Female,97,06/08/74,Food Chemist,Health,1,N,0,13
3330,Tina,Pristnor,Female,70,06/11/55,Food Chemist,Health,3,N,1,18
3331,Claire,Trahar,Female,18,20/09/71,Technical Writer,Financial Services,3,N,0,8
3332,Cissy,Jeffress,Female,43,24/09/98,Account Representative III,Health,3,N,0,3
3333,Celinda,Asher,Female,30,08/05/79,Software Test Engineer II,Property,3,N,1,17
3334,Koralle,Winckles,Female,63,22/05/65,VP Product Management,Health,3,N,1,12
3335,Damian,Dutt,Male,47,15/12/79,Editor,Health,3,N,0,16
3336,Konstantine,Terne,Male,47,10/01/79,Research Assistant IV,Manufacturing,3,N,1,8
3337,Brendan,Aird,Male,58,28/10/76,Research Assistant IV,Argiculture,3,N,1,16
3338,Nata,Ozanne,Female,48,08/07/64,Research Assistant IV,Manufacturing,3,N,1,10
3339,Andrea,Rand,Male,76,08/05/86,Programmer Analyst III,Health,3,N,0,21
3340,Torey,Beharrell,Male,61,29/09/91,Physical Therapy Assistant,Health,3,N,0,2
3341,Vitia,Crum,Female,19,05/08/80,Help Desk Technician,Retail,2,N,1,6
3342,Henry,Phillps,Male,51,12/08/85,Help Desk Technician,Entertainment,3,N,0,7
3343,Cristabel,Bim,U,3,12/08/85,Recruiter,IT,3,N,1,7
3344,Clerissa,Columbell,Female,66,14/02/95,GIS Technical Architect,IT,2,N,1,1
3345,Hersch,Gilkes,Male,83,23/06/77,GIS Technical Architect,Financial Services,1,N,0,12
3346,Nadya,Callaghan,Female,61,11/09/91,Software Consultant,Financial Services,1,N,0,3
3347,Nichols,,Male,99,08/11/85,Computer Systems Analyst II,Entertainment,1,N,1,18
3348,Amanda,Hazeltine,Female,93,08/11/56,Pharmacist,Health,1,N,1,6
3349,Byram,Lamberts,Male,11,22/01/81,Director of Sales,Argiculture,2,N,0,9
3350,Tam,Prestner,Male,53,29/05/75,Analog Circuit Design manager,Manufacturing,2,N,0,6
3351,Chryste,Nornable,Female,13,13/04/82,Accounting Assistant II,Manufacturing,2,N,0,15
3352,Fredek,Lobley,Male,14,28/12/94,Human Resources Assistant IV,Manufacturing,2,N,0,1
3353,Marina,Scorrer,Female,91,21/04/94,Software Test Engineer II,Manufacturing,3,N,1,1
3354,Ollie,Restorick,Male,18,27/03/78,Software Test Engineer II,Manufacturing,3,N,1,11
3355,Cherin,Thireau,Female,50,19/02/90,Staff Accountant I,Manufacturing,3,N,0,3
3356,Dill,Bampford,Male,47,23/03/59,Safety Technician II,Financial Services,3,N,1,6
3357,Georgie,Henze,Male,25,01/02/99,Design Engineer,Manufacturing,2,N,0,4
3358,Fairlie,McGavin,Male,30,17/09/73,Engineer I,Manufacturing,2,N,1,11
3359,Duffy,Cotillard,Male,82,13/12/91,Developer III,Manufacturing,3,N,0,3
3360,Joelie,Sherlaw,Female,77,23/03/63,Quality Engineer,Health,2,N,0,5
3361,Riva,Yushin,Female,68,20/01/68,General Manager,Property,3,N,1,9
3362,Piotr,Saladin,Male,60,24/06/71,VP Accounting,Financial Services,2,N,0,13
3363,Orson,Tythacott,Male,25,08/03/00,Electrical Engineer,Manufacturing,1,N,1,3
3364,Trueman,,Male,77,19/08/93,Engineer IV,Manufacturing,3,N,1,3
3365,Karlens,Chaffyn,U,29,19/08/93,Engineer III,IT,3,N,0,3
3366,Rickey,Gregolotti,Male,98,26/02/75,Technical Writer,Manufacturing,3,N,1,14
3367,Melisse,Massei,Female,75,05/12/00,Librarian,Entertainment,3,N,1,1
3368,Tanya,Boddis,Female,7,17/07/67,Technical Writer,Financial Services,2,N,0,16
3369,Cathrin,Rosencrantz,Female,90,02/01/77,Research Associate,Financial Services,3,N,0,10
3370,Brant,Follis,Male,8,22/01/54,Data Coordiator,Financial Services,1,N,1,5
3371,Josey,Alves,Female,56,30/10/77,Analyst Programmer,Retail,3,N,0,17
3372,Orazio,Wissby,Male,62,25/09/54,Analyst Programmer,Telecommunications,1,N,0,15
3373,Inna,Atack,Female,19,25/01/91,Research Associate,Health,3,N,0,5
3374,Joann,Corrigan,Female,77,17/11/59,Sales Associate,Manufacturing,3,N,1,12
3375,Thorsten,Gregon,Male,37,21/03/93,Accounting Assistant I,Financial Services,1,N,1,6
3376,Amity,Widdall,Female,74,20/10/82,Accounting Assistant I,Manufacturing,3,N,0,16
3377,Jamal,MacRury,Male,12,23/06/88,Accounting Assistant I,Manufacturing,3,N,1,7
3378,Ina,Habershaw,Female,17,17/02/62,Accounting Assistant I,Financial Services,2,N,0,14
3379,Elysee,Spurr,Female,51,30/04/99,Food Chemist,Health,3,N,1,2
3380,Abe,Ealam,Male,41,09/01/55,Speech Pathologist,Manufacturing,1,N,1,14
3381,Bruce,Lackie,Male,26,20/11/93,Computer Systems Analyst IV,Manufacturing,3,N,0,4
3382,Burk,Walczak,Male,90,17/12/77,Business Systems Development Analyst,Manufacturing,1,N,0,10
3383,Dane,Swansbury,Male,47,05/04/82,Financial Analyst,Financial Services,2,N,1,10
3384,Wesley,Nichols,Male,11,05/03/96,Financial Analyst,Financial Services,3,N,0,6
3385,Ronda,,Female,23,10/02/75,Systems Administrator III,Argiculture,3,N,0,9
3386,Cliff,Nolin,Male,24,28/07/99,Structural Engineer,IT,1,N,1,2
3387,Shel,Duke,Female,19,05/07/76,General Manager,Manufacturing,2,N,1,15
3388,Urbanus,Pichan,Male,81,25/10/86,VP Marketing,Retail,3,N,0,7
3389,Margo,Saltmarshe,Female,27,01/06/72,Programmer II,Retail,2,N,0,19
3390,Fayth,Baudins,Female,20,27/01/69,Programmer II,Retail,1,N,0,7
3391,Terrel,Kreuzer,Male,93,23/06/91,Programmer II,Manufacturing,3,N,0,7
3392,Brock,Ride,Male,41,12/12/76,Tax Accountant,Financial Services,3,N,0,10
3393,Henrietta,Olexa,Female,23,21/02/54,Technical Writer,Retail,3,N,1,7
3394,Barde,Spoward,Male,39,26/06/74,Environmental Specialist,Health,3,N,0,22
3395,Sigmund,Fishbourn,Male,76,19/04/93,Environmental Specialist,Financial Services,3,N,0,3
3396,Arin,Nappin,Male,18,28/06/60,Research Assistant I,Manufacturing,3,N,1,9
3397,Melisande,,Female,70,19/08/85,Product Engineer,IT,3,N,0,11
3398,Alberik,Looks,Male,69,01/07/71,Product Engineer,IT,1,N,1,7
3399,Hillyer,Biddulph,Male,95,10/05/96,VP Accounting,Financial Services,3,N,0,2
3400,Brenna,Childes,Female,46,25/06/87,Sales Associate,Financial Services,3,N,1,18
3401,Cristie,,Female,92,28/07/93,Tax Accountant,Telecommunications,3,N,1,4
3402,Krystyna,Scadden,Female,73,04/05/85,Statistician II,Retail,3,N,0,10
3403,Jessalyn,Zoellner,Female,27,14/05/94,Senior Financial Analyst,Financial Services,3,N,1,2
3404,Thomasine,McCloch,Female,2,01/08/73,GIS Technical Architect,Property,2,N,0,22
3405,Gavra,Robez,Female,89,18/08/96,Project Manager,Financial Services,3,N,1,3
3406,Lucy,Lackmann,Female,35,28/04/79,Business Systems Development Analyst,IT,3,N,1,10
3407,Marven,Ditts,Male,53,08/10/61,Cost Accountant,Financial Services,1,N,1,19
3408,Becka,Bysaker,Female,10,11/07/72,Tax Accountant,Manufacturing,3,N,0,18
3409,Abbey,Nellen,Female,75,29/04/77,Desktop Support Technician,Argiculture,3,N,0,16
3410,Merrili,Brittin,Female,93,22/09/40,Desktop Support Technician,Property,3,N,0,16
3411,Alena,Hannis,Female,68,04/01/80,Physical Therapy Assistant,Property,3,N,1,20
3412,Almira,Ethelstone,Female,66,18/08/73,Office Assistant IV,Property,3,N,1,7
3413,Zulema,Cristofolo,Female,93,15/10/97,VP Accounting,Financial Services,3,N,0,3
3414,Winnifred,Zima,Female,46,25/02/66,Software Consultant,Financial Services,2,N,1,10
3415,Alberik,Kelsey,Male,43,17/01/63,Quality Engineer,Property,1,N,1,11
3416,Evanne,Bentote,Female,6,18/01/76,Quality Engineer,Manufacturing,3,N,1,11
3417,Deedee,Coxall,Female,91,18/02/73,Social Worker,Health,3,N,0,7
3418,Felipa,Paddingdon,Female,18,31/12/59,Systems Administrator IV,Health,1,N,0,19
3419,Felipa,Guslon,Female,13,09/07/73,Information Systems Manager,Health,3,N,1,18
3420,Norby,Elion,Male,96,10/09/80,Financial Advisor,Financial Services,3,N,1,19
3421,Ronalda,McGeechan,Female,60,17/12/62,Computer Systems Analyst II,Health,2,N,1,18
3422,Lucine,Virgin,Female,38,06/05/78,Professor,Manufacturing,3,N,0,5
3423,Griselda,Bezants,Female,57,27/12/99,Registered Nurse,Health,2,N,0,1
3424,Vale,Whittuck,Female,39,28/02/77,Automation Specialist III,Manufacturing,2,N,1,11
3425,Alister,De la Yglesia,Male,32,05/04/86,GIS Technical Architect,Manufacturing,3,N,1,12
3426,Ron,Dilon,Male,40,18/04/59,Assistant Media Planner,Entertainment,3,N,0,17
3427,Mace,Edington,Male,67,19/05/81,Help Desk Operator,Financial Services,3,N,1,17
3428,Leonora,Iglesia,Female,77,07/08/74,Chemical Engineer,Manufacturing,3,N,1,16
3429,Alla,Hirtzmann,Female,37,22/06/64,Chemical Engineer,Health,1,N,0,15
3430,Augustus,Pickin,Male,77,29/02/64,Research Nurse,Health,2,N,1,9
3431,York,Calbreath,Male,97,10/08/96,Community Outreach Specialist,Property,2,N,0,5
3432,Max,Cloney,Female,99,27/11/88,Junior Executive,Argiculture,3,N,1,2
3433,Karissa,Cabral,Female,10,28/04/98,Computer Systems Analyst II,Property,3,N,0,2
3434,Stesha,Miners,Female,20,05/12/73,Account Coordinator,Health,3,N,0,16
3435,Stevena,Allcock,Female,80,15/01/02,Senior Editor,Health,2,N,0,1
3436,Marget,Freeland,Female,4,22/11/58,Senior Editor,Financial Services,3,N,1,5
3437,Penny,Wellington,Male,79,20/10/63,VP Marketing,Retail,1,N,0,12
3438,Gaylor,Carbry,Male,11,16/02/96,Project Manager,Manufacturing,3,N,0,2
3439,Rubie,O'Gorman,Female,45,20/10/74,Technical Writer,Manufacturing,2,N,1,19
3440,Retha,Kahane,Female,18,15/05/58,Senior Sales Associate,Manufacturing,3,N,0,5
3441,Janelle,Ebbage,Female,44,16/10/88,Legal Assistant,Manufacturing,1,N,1,20
3442,Adrianne,Petrecz,Female,17,22/05/62,Research Associate,Retail,3,N,1,14
3443,Fran,,Male,11,12/04/95,Technical Writer,Retail,3,N,1,5
3444,Kara-lynn,Bims,Female,75,25/12/77,Nurse Practicioner,Manufacturing,2,N,0,7
3445,Craggy,,Male,62,23/06/66,Database Administrator I,Financial Services,2,N,1,11
3446,Gard,Tidy,Male,8,30/01/67,Structural Engineer,Manufacturing,3,N,0,14
3447,Linell,,Female,43,23/11/77,Structural Engineer,Financial Services,1,N,0,17
3448,Roderich,Mixer,Male,26,16/02/77,Software Consultant,Financial Services,1,N,0,9
3449,Ilyssa,Hannabuss,Female,52,26/09/74,VP Quality Control,Argiculture,1,N,1,3
3450,Brooke,Durman,Female,85,16/09/93,Safety Technician III,Retail,3,N,0,6
3451,Ruprecht,Loreit,Male,88,01/05/70,Sales Associate,Retail,1,N,0,10
3452,Maura,Estevez,Female,22,04/09/64,Marketing Manager,Retail,3,N,0,13
3453,Jammie,McEvon,Female,57,12/03/89,Product Engineer,Retail,2,N,0,14
